code,flightnum,depicao,arricao,route,aircraft,flightlevel,distance,deptime,arrtime,flighttime,notes,price,flighttype,daysofweek,enabled
CSN,5831,ZGSZ,ZSYN,,B-6659,37000,,13:05,15:30,2:25,,145,P,1234560,1
CSN,5832 (1),ZSYN,ZGSZ,,B-6659,38000,,23:10,1:55,2:45,,145,P,13560,1
CSN,5832 (2),ZSYN,ZGSZ,,B-6659,38000,,23:10,2:00,2:50,,145,P,24,1
CSN,5833,ZWAT,ZGGG,,B-5275,37000,,8:50,14:00,5:10,,296,P,5,1
CSN,5834,ZGGG,ZWAT,,B-5275,38000,,1:50,7:50,6:00,,296,P,5,1
CSN,5835,ZWSH,ZUUU,,B-1367,37000,,2:10,6:35,4:25,,241,P,246,1
CSN,5836,ZUUU,ZWSH,,B-1367,38000,,8:05,13:05,5:00,,241,P,246,1
CSN,5843 (1),ZGSZ,ZPPP,,B-6657,38000,,3:00,5:35,2:35,,131,P,123456,1
CSN,5843 (2),ZGSZ,ZPPP,,B-6657,38000,,3:15,5:50,2:35,,131,P,0,1
CSN,5844 (1),ZPPP,ZGSZ,,B-6657,37000,,7:00,9:15,2:15,,131,P,123456,1
CSN,5844 (2),ZPPP,ZGSZ,,B-6657,37000,,7:55,10:20,2:25,,131,P,0,1
CSN,5845,ZGSZ,ZUUU,,B-30DG,38000,,6:30,9:10,2:40,,143,P,1234560,1
CSN,5846,ZUUU,ZGSZ,,B-1653,37000,,10:40,13:05,2:25,,143,P,1234560,1
CSN,5847 (A),ZGSZ,ZJSY,,B-6353,32000,,1:20,3:00,1:40,,97,P,1234560,1
CSN,5847 (B),ZGSZ,ZSSS,,B-30AA,37000,,1:55,4:10,2:15,,135,P,1234560,1
CSN,5848 (1A),ZJSY,ZGSZ,,B-6353,31000,,4:10,5:45,1:35,,97,P,123560,1
CSN,5848 (1B),ZSSS,ZGSZ,,B-1653,38000,,5:50,8:20,2:30,,135,P,1234560,1
CSN,5848 (2A),ZJSY,ZGSZ,,B-6353,31000,,1:55,3:30,1:35,,97,P,4,1
CSN,5849,ZHHH,ZWYN,,B-5760,38000,,4:35,9:50,5:15,,277,P,2,1
CSN,5850,ZWYN,ZHHH,,B-5739,37000,,10:50,15:30,4:40,,277,P,2,1
CSN,5851,ZHHH,ZWSH,,B-5739,38000,,4:10,9:50,5:40,,302,P,40,1
CSN,5855,ZHHH,ZYCC,,B-5739,37000,,8:15,11:10,2:55,,175,P,1234560,1
CSN,5856 (1),ZYCC,ZHHH,,B-5739,38000,,12:15,15:30,3:15,,175,P,1350,1
CSN,5856 (2),ZYCC,ZHHH,,B-5739,38000,,12:05,15:30,3:25,,175,P,246,1
CSN,5859 (A),ZYTX,ZBHH,,B-9929,38000,,0:20,2:20,2:00,,119,P,1234560,1
CSN,5859 (B),ZBHH,ZLXN,,B-305C,38000,,3:10,5:15,2:05,,119,P,1234560,1
CSN,5860 (A),ZLXN,ZBHH,,B-9929,37000,,6:05,7:55,1:50,,119,P,1234560,1
CSN,5860 (B),ZBHH,ZYTX,,B-9929,37000,,8:50,10:45,1:55,,119,P,1234560,1
CSN,5865,ZGHA,ZSQD,,B-6579,37000,,5:30,8:00,2:30,,128,P,1234560,1
CSN,5866,ZSQD,ZGHA,,B-6293,38000,,9:00,11:40,2:40,,128,P,1234560,1
CSN,5868,ZBTJ,ZGHA,,B-6682,38000,,4:10,6:45,2:35,,140,P,1234560,1
CSN,5871,ZJSY,ZGOW,,B-8357,37000,,11:25,13:10,1:45,,116,P,1234560,1
CSN,5872,ZGOW,ZJSY,,B-8357,38000,,14:00,15:45,1:45,,116,P,1234560,1
CSN,5873,ZGSD,ZGCD,,B-1700,38000,,4:20,6:10,1:50,,106,P,1234560,1
CSN,5874,ZGCD,ZGSD,,B-5166,37000,,7:00,8:45,1:45,,106,P,1234560,1
CSN,5879,ZUGY,ZSSS,,B-6531,37000,,12:40,14:55,2:15,,156,P,1234560,1
CSN,5880,ZSSS,ZUGY,,B-6531,38000,,8:45,11:40,2:55,,156,P,1234560,1
CSN,5885,ZUGY,ZJSY,,B-1299,37000,,14:55,17:05,2:10,,117,P,1234560,1
CSN,5886 (1),ZJSY,ZUGY,,B-1299,38000,,22:55,0:50,1:55,,117,P,2460,1
CSN,5886 (2),ZJSY,ZUGY,,B-1299,38000,,22:40,0:40,2:00,,117,P,135,1
CSN,5889 (1),ZGSZ,ZPDL,,B-1653,38000,,23:55,2:35,2:40,,149,P,12340,1
CSN,5889 (2),ZGSZ,ZPDL,,B-1653,38000,,22:45,1:45,3:00,,149,P,5,1
CSN,5889 (3),ZGSZ,ZPDL,,B-1653,38000,,23:00,2:00,3:00,,149,P,6,1
CSN,5890 (1),ZPDL,ZGSZ,,B-1653,37000,,3:35,5:40,2:05,,149,P,12345,1
CSN,5890 (2),ZPDL,ZGSZ,,B-1653,37000,,2:30,4:35,2:05,,149,P,6,1
CSN,5890 (3),ZPDL,ZGSZ,,B-1653,37000,,3:00,5:00,2:00,,149,P,0,1
CSN,5891,ZHHH,ZJHK,,B-1737,38000,,1:35,3:55,2:20,,139,P,1350,1
CSN,5892,ZJHK,ZHHH,,B-1737,37000,,4:55,7:15,2:20,,139,P,1350,1
CSN,5895 (1),ZHHH,ZJSY,,B-5340,38000,,0:05,2:35,2:30,,153,P,2340,1
CSN,5895 (2),ZHHH,ZJSY,,B-5340,38000,,23:25,1:55,2:30,,153,P,5,1
CSN,5896 (1),ZJSY,ZHHH,,B-2694,37000,,3:35,5:50,2:15,,153,P,234,1
CSN,5896 (2),ZJSY,ZHHH,,B-2694,37000,,4:00,6:20,2:20,,153,P,6,1
CSN,5896 (3),ZJSY,ZHHH,,B-2694,37000,,3:50,6:05,2:15,,153,P,0,1
CSN,5897,ZHHH,ZGSZ,,B-5189,38000,,12:20,14:25,2:05,,114,P,1234560,1
CSN,5898 (1),ZGSZ,ZHHH,,B-5445,37000,,23:30,1:30,2:00,,114,P,123560,1
CSN,5898 (2),ZGSZ,ZHHH,,B-5445,37000,,23:55,1:50,1:55,,114,P,4,1
CSN,5901,ZHHH,ZSWZ,,B-5069,31000,,7:35,9:05,1:30,,101,P,1350,1
CSN,5902,ZSWZ,ZHHH,,B-2917,32000,,10:05,11:50,1:45,,101,P,1350,1
CSN,5903,ZHHH,ZSNB,,B-5191,31000,,1:30,3:05,1:35,,100,P,1350,1
CSN,5904,ZSNB,ZHHH,,B-1411,32000,,4:05,5:45,1:40,,100,P,1350,1
CSN,5905,ZJSY,ZSNJ,,B-6626,37000,,6:20,9:20,3:00,,174,P,1234560,1
CSN,5906 (1),ZSNJ,ZJSY,,B-6626,38000,,10:35,13:55,3:20,,174,P,123560,1
CSN,5906 (2),ZSNJ,ZJSY,,B-6626,38000,,10:35,13:50,3:15,,174,P,4,1
CSN,5907,ZGNN,ZSHC,,B-5300,37000,,9:40,12:10,2:30,,155,P,1234560,1
CSN,5908,ZSHC,ZGNN,,B-5300,38000,,13:15,16:25,3:10,,155,P,1234560,1
CSN,5909,ZGGG,ZSAQ,,B-6203,37000,,11:05,13:00,1:55,,112,P,1234560,1
CSN,5910,ZSAQ,ZGGG,,B-6203,38000,,13:45,15:45,2:00,,112,P,1234560,1
CSN,5913,ZJHK,ZGHA,,B-8547,37000,,0:50,2:55,2:05,,118,P,1234560,1
CSN,5914,ZGHA,ZJHK,,B-8547,38000,,4:15,6:35,2:20,,118,P,1234560,1
CSN,5915,ZJSY,ZSSS,,B-8423,37000,,23:55,2:45,2:50,,181,P,234560,1
CSN,5916,ZSSS,ZJSY,,B-8423,38000,,3:50,7:20,3:30,,181,P,1234560,1
CSN,5917,ZGNN,ZSXZ,,B-5252,37000,,9:00,11:20,2:20,,160,P,1234560,1
CSN,5918,ZSXZ,ZGNN,,B-5769,38000,,12:25,15:25,3:00,,160,P,1234560,1
CSN,5919,ZYCC,ZJHK,,B-6655,38000,,3:40,8:40,5:00,,262,P,1234560,1
CSN,5920 (A),ZJHK,ZSWZ,,B-6909,37000,,9:40,12:00,2:20,,147,P,1234560,1
CSN,5920 (B),ZSWZ,ZYCC,,B-6655,37000,,13:00,16:10,3:10,,179,P,1234560,1
CSN,5921,ZYCC,ZSWZ,,B-6812,38000,,1:25,5:00,3:35,,179,P,1234560,1
CSN,5922,ZSWZ,ZYCC,,B-6946,37000,,5:55,9:10,3:15,,179,P,1234560,1
CSN,5931 (A),ZGNN,ZSLQ,,B-5252,37000,,4:50,7:25,2:35,,155,P,246,1
CSN,5931 (B),ZSLQ,ZSQD,,B-650K,38000,,8:15,10:15,2:00,,112,P,246,1
CSN,5932 (A),ZSQD,ZSLQ,,B-5252,37000,,11:15,13:00,1:45,,112,P,246,1
CSN,5932 (B),ZSLQ,ZGNN,,B-5252,38000,,13:50,16:35,2:45,,155,P,246,1
CSN,5933 (A),ZGNN,ZSYC,,B-5766,37000,,9:35,11:10,1:35,,110,P,1350,1
CSN,5933 (B),ZSYC,ZBAD,,B-5645,37000,,12:00,14:35,2:35,,143,P,1350,1
CSN,5934 (A),ZBAD,ZSYC,,B-5836,38000,,9:30,12:00,2:30,,143,P,1350,1
CSN,5934 (B),ZSYC,ZGNN,,B-5769,38000,,12:50,14:30,1:40,,110,P,1350,1
CSN,5935,ZHHH,ZWBL,,B-1701,38000,,1:00,6:30,5:30,,274,P,1,1
CSN,5947,ZSPD,ZSQD,,B-6685,32000,,8:40,10:10,1:30,,93,P,1234560,1
CSN,5948,ZSQD,ZSPD,,B-6685,31000,,11:10,12:45,1:35,,93,P,1234560,1
CSN,5951,ZSPD,ZBSJ,,B-8848,38000,,9:25,11:35,2:10,,122,P,1234560,1
CSN,5952,ZBSJ,ZSPD,,B-8848,37000,,12:25,14:35,2:10,,122,P,1234560,1
CSN,5953 (A),ZYCC,ZSWZ,,B-6946,38000,,1:25,5:00,3:35,,179,P,1234560,1
CSN,5953 (B),ZSWZ,ZJHK,,B-6946,38000,,5:55,8:45,2:50,,147,P,1234560,1
CSN,5954 (A),ZJHK,ZSWZ,,B-6946,37000,,9:45,12:00,2:15,,147,P,1234560,1
CSN,5954 (B),ZSWZ,ZYCC,,B-6946,37000,,13:00,16:10,3:10,,179,P,1234560,1
CSN,5957,ZHCC,ZJHK,,B-5678,38000,,9:50,13:05,3:15,,166,P,1234560,1
CSN,5958,ZJHK,ZGGG,,B-5678,27000,,14:05,15:15,1:10,,84,P,1234560,1
CSN,5959,ZGGG,ZHCC,,B-1403,37000,,15:35,17:55,2:20,,137,P,1234560,1
CSN,5961,ZUNC,ZGHZ,,B-6911,37000,,4:00,6:20,2:20,,135,P,1234560,1
CSN,5962,ZGHZ,ZUNC,,B-6911,38000,,8:00,10:30,2:30,,135,P,1234560,1
CSN,5963,ZGSZ,ZULZ,,B-1616,38000,,10:30,12:45,2:15,,127,P,1234560,1
CSN,5964 (1),ZULZ,ZGSZ,,B-6912,37000,,14:30,16:25,1:55,,127,P,4560,1
CSN,5964 (2),ZULZ,ZGSZ,,B-6912,37000,,14:10,16:10,2:00,,127,P,123,1
CSN,5965 (1),ZGOW,ZSPD,,B-5743,37000,,5:55,7:55,2:00,,120,P,146,1
CSN,5965 (2),ZGOW,ZSPD,,B-5743,37000,,9:45,11:45,2:00,,120,P,2350,1
CSN,5966 (1),ZSPD,ZGOW,,B-5742,38000,,10:00,12:25,2:25,,120,P,146,1
CSN,5966 (2),ZSPD,ZGOW,,B-5742,38000,,13:15,15:40,2:25,,120,P,2350,1
CSN,5977,ZGSZ,ZHNY,,B-6687,38000,,11:00,13:05,2:05,,131,P,1234560,1
CSN,5978,ZHNY,ZGSZ,,B-6687,37000,,14:35,16:55,2:20,,131,P,1234560,1
CSN,5989,ZGSD,ZGHA,,B-1298,32000,,12:40,14:10,1:30,,99,P,1234560,1
CSN,5990,ZGHA,ZGSD,,B-1298,31000,,15:10,16:45,1:35,,99,P,1234560,1
CSN,5993,ZYTX,ZSHC,,B-2282,38000,,4:20,7:10,2:50,,141,P,1234560,1
CSN,5994,ZSHC,ZYTX,,B-2282,37000,,8:15,10:55,2:40,,141,P,1234560,1
CSN,5997,ZSSS,ZPPP,,B-8966,38000,,1:15,4:45,3:30,,186,P,1234560,1
CSN,5998,ZPPP,ZSSS,,B-8966,37000,,4:45,7:40,2:55,,186,P,1234560,1
CSN,6005,ZWWW,UCFM,,B-1237,38000,,5:10,7:30,2:20,,124,P,2,1
CSN,6006,UCFM,ZWWW,,B-1407,37000,,9:30,11:45,2:15,,124,P,2,1
CSN,6011 (1),ZWWW,UAAA,,B-1237,38000,,5:45,7:50,2:05,,110,P,1,1
CSN,6011 (2),ZWWW,UAAA,,B-1237,38000,,10:25,12:25,2:00,,110,P,4,1
CSN,6012 (1),UAAA,ZWWW,,B-1237,37000,,9:50,11:45,1:55,,110,P,1,1
CSN,6012 (2),UAAA,ZWWW,,B-1237,37000,,14:25,16:25,2:00,,110,P,4,1
CSN,6019,ZWWW,UTDD,,B-1237,38000,,5:00,8:10,3:10,,168,P,5,1
CSN,6020,UTDD,ZWWW,,B-1407,37000,,11:10,14:10,3:00,,168,P,5,1
CSN,6027,ZGSZ,OMDB,,B-1063,38000,,6:35,15:50,9:15,,465,P,3,1
CSN,6028,OMDB,ZGSZ,,B-1063,37000,,17:55,1:45,7:50,,465,P,3,1
CSN,6029,ZWWW,UTTT,,B-1407,38000,,5:00,8:00,3:00,,157,P,3,1
CSN,6030,UTTT,ZWWW,,B-1407,37000,,10:30,13:20,2:50,,157,P,3,1
CSN,6043,ZGHA,HKJK,,B-1065,38000,,16:20,4:20,12:00,,664,P,2,1
CSN,6044,HKJK,ZGHA,,B-1065,37000,,14:10,1:10,11:00,,664,P,3,1
CSN,6051,ZHCC,WSSS,,B-5715,38000,,0:25,6:20,5:55,,318,P,0,1
CSN,6052,WSSS,ZHCC,,B-5715,37000,,7:50,13:30,5:40,,318,P,0,1
CSN,6059,ZHCC,WMKK,,B-5715,38000,,0:20,6:00,5:40,,313,P,4,1
CSN,6060,WMKK,ZHCC,,B-5715,37000,,7:20,13:00,5:40,,313,P,4,1
CSN,6065,ZGHA,WMKK,,B-6287,38000,,1:05,5:35,4:30,,266,P,36,1
CSN,6066,WMKK,ZGHA,,B-6287,37000,,7:00,11:50,4:50,,266,P,36,1
CSN,6067,ZGGG,VNKT,,B-6208,38000,,2:10,7:40,5:30,,250,P,2,1
CSN,6068,VNKT,ZGGG,,B-6208,37000,,8:55,12:55,4:00,,250,P,2,1
CSN,6069,ZGNN,VHHH,,B-5587,31000,,3:26,4:30,1:03,,92,P,1,1
CSN,6070,VHHH,ZGNN,,B-5587,32000,,6:30,8:30,2:00,,92,P,1,1
CSN,6071 (1),ZGNN,VDPP,,B-5836,38000,,7:30,10:10,2:40,,140,P,0,1
CSN,6071 (2),ZGNN,VDPP,,B-5836,38000,,3:25,6:10,2:45,,140,P,4,1
CSN,6072 (1),VDPP,ZGNN,,B-5836,37000,,7:20,10:05,2:45,,140,P,4,1
CSN,6072 (2),VDPP,ZGNN,,B-5836,37000,,11:25,14:10,2:45,,140,P,0,1
CSN,6091,ZGGG,VLVT,,B-30E2,38000,,7:40,10:10,2:30,,139,P,5,1
CSN,6092,VLVT,ZGGG,,B-30F7,37000,,11:50,14:00,2:10,,139,P,5,1
CSN,6101,ZYTX,ZBAD,,B-6581,32000,,0:05,1:40,1:35,,96,P,1234560,1
CSN,6102,ZBAD,ZYTX,,B-6581,31000,,13:00,14:45,1:45,,96,P,1234560,1
CSN,6105,ZGGG,ZULZ,,B-6775,38000,,4:45,6:55,2:10,,121,P,1350,1
CSN,6106,ZULZ,ZGGG,,B-6783,37000,,8:10,10:10,2:00,,121,P,1350,1
CSN,6108,ZPPP,ZYCC,,B-6946,37000,,8:50,13:05,4:15,,257,P,5,1
CSN,6109 (1),ZBAD,ZUUU,,B-6580,38000,,3:00,6:05,3:05,,156,P,12456,1
CSN,6109 (2),ZBAD,ZUUU,,B-6580,38000,,3:00,5:50,2:50,,156,P,30,1
CSN,6110,ZUUU,ZBAD,,B-6580,37000,,7:30,10:15,2:45,,156,P,1234560,1
CSN,6111,ZBAD,ZPPP,,B-327H,38000,,2:30,6:20,3:50,,193,P,1234560,1
CSN,6112,ZPPP,ZBAD,,B-327H,37000,,7:35,10:50,3:15,,193,P,1234560,1
CSN,6117,ZGGG,ZPJH,,B-5193,38000,,9:20,12:40,3:20,,141,P,1234560,1
CSN,6118,ZPJH,ZGGG,,B-5193,37000,,13:35,16:05,2:30,,141,P,1234560,1
CSN,6119,ZBAD,ZUUU,,B-324P,38000,,12:00,15:05,3:05,,156,P,1234560,1
CSN,6120,ZUUU,ZBAD,,B-8359,37000,,1:30,3:55,2:25,,156,P,1234560,1
CSN,6121,ZYTL,ZBAD,,B-6686,28000,,5:30,6:50,1:20,,82,P,1234560,1
CSN,6122,ZBAD,ZYTL,,B-6686,27000,,8:15,9:30,1:15,,82,P,1234560,1
CSN,6123 (A),ZYHB,ZBXZ,,B-6680,38000,,6:15,9:05,2:50,,145,P,246,1
CSN,6123 (B),ZBXZ,ZPPP,,B-6680,38000,,9:55,13:15,3:20,,175,P,246,1
CSN,6124 (A),ZPPP,ZBXZ,,B-6680,37000,,1:55,4:50,2:55,,175,P,246,1
CSN,6124 (B),ZBXZ,ZYHB,,B-6680,37000,,6:00,8:55,2:55,,145,P,246,1
CSN,6125,ZYTL,ZBAD,,B-6766,28000,,0:00,1:20,1:20,,82,P,1234560,1
CSN,6126,ZBAD,ZYTL,,B-6686,27000,,2:35,3:55,1:20,,82,P,1234560,1
CSN,6128,ZBAD,ZYTL,,B-9911,27000,,13:20,14:40,1:20,,82,P,23456,1
CSN,6129,ZYTL,ZBAD,,B-6766,28000,,2:00,3:20,1:20,,82,P,1234560,1
CSN,6130,ZBAD,ZYTL,,B-6762,27000,,4:25,5:40,1:15,,82,P,1234560,1
CSN,6132 (1),ZBAD,ZYTL,,B-1830,27000,,23:55,1:25,1:30,,82,P,1235,1
CSN,6132 (2),ZBAD,ZYTL,,B-1830,27000,,0:00,1:25,1:25,,82,P,0,1
CSN,6133 (1),ZYTL,ZBAD,,B-1829,28000,,7:30,9:00,1:30,,82,P,1350,1
CSN,6133 (2),ZYTL,ZBAD,,B-1829,28000,,7:30,8:55,1:25,,82,P,246,1
CSN,6134,ZBAD,ZYTL,,B-6273,27000,,10:15,11:40,1:25,,82,P,1234560,1
CSN,6135,ZBAD,ZUUU,,B-8423,38000,,8:00,11:15,3:15,,156,P,1234560,1
CSN,6136,ZUUU,ZBAD,,B-8423,37000,,12:30,14:50,2:20,,156,P,1234560,1
CSN,6137 (1),ZBAD,ZGHA,,B-6251,38000,,0:15,2:50,2:35,,141,P,120,1
CSN,6137 (2),ZBAD,ZGHA,,B-6251,38000,,23:55,2:50,2:55,,141,P,35,1
CSN,6138,ZGHA,ZBAD,,B-322V,37000,,12:00,14:25,2:25,,141,P,1234560,1
CSN,6139,ZYTL,ZBAD,,B-6273,28000,,9:30,10:50,1:20,,82,P,1234560,1
CSN,6140,ZBAD,ZYTL,,B-6580,27000,,12:00,13:20,1:20,,82,P,1234560,1
CSN,6143,ZYCC,ZBAD,,B-1606,38000,,5:30,7:20,1:50,,115,P,1234560,1
CSN,6144,ZBAD,ZYCC,,B-1606,37000,,8:25,10:30,2:05,,115,P,1234560,1
CSN,6145,ZYCC,ZBAD,,B-2418,38000,,0:00,1:45,1:45,,115,P,1234560,1
CSN,6146,ZBAD,ZYCC,,B-2418,37000,,2:50,4:40,1:50,,115,P,1234560,1
CSN,6147 (1),ZJSY,ZYHB,,B-30EE,37000,,3:30,9:00,5:30,,289,P,1350,1
CSN,6147 (2),ZJSY,ZYHB,,B-30EE,37000,,3:40,9:00,5:20,,289,P,246,1
CSN,6148,ZYHB,ZJSY,,B-30EE,38000,,10:35,16:15,5:40,,289,P,1234560,1
CSN,6149,ZYCC,ZBAD,,B-6945,38000,,7:30,9:30,2:00,,115,P,1234560,1
CSN,6150 (1),ZBAD,ZYCC,,B-1831,37000,,11:10,13:05,1:55,,115,P,2346,1
CSN,6150 (2),ZBAD,ZYCC,,B-1831,37000,,11:15,13:05,1:50,,115,P,150,1
CSN,6151,ZGGG,ZSLQ,,B-651Y,37000,,7:10,9:00,1:50,,120,P,1234560,1
CSN,6152,ZSLQ,ZGGG,,B-6703,38000,,9:55,12:15,2:20,,120,P,1234560,1
CSN,6153,ZJHK,ZBAD,,B-8639,37000,,12:20,16:05,3:45,,208,P,1234560,1
CSN,6154 (1),ZBAD,ZJHK,,B-8423,38000,,2:00,6:10,4:10,,208,P,1350,1
CSN,6154 (2),ZBAD,ZJHK,,B-8423,38000,,2:00,6:05,4:05,,208,P,246,1
CSN,6155,ZYCC,ZSPD,,B-9915,38000,,6:30,9:30,3:00,,153,P,1234560,1
CSN,6156,ZSPD,ZYCC,,B-6813,37000,,10:35,13:20,2:45,,153,P,1234560,1
CSN,6157 (1),ZJHK,ZBAD,,B-8423,37000,,7:30,11:30,4:00,,208,P,123560,1
CSN,6157 (2),ZJHK,ZBAD,,B-8423,37000,,7:30,11:25,3:55,,208,P,4,1
CSN,6158,ZBAD,ZJHK,,B-1696,38000,,23:30,3:15,3:45,,208,P,1234560,1
CSN,6159,ZBAD,ZPPP,,B-6581,38000,,7:00,10:55,3:55,,193,P,1234560,1
CSN,6160 (1),ZPPP,ZBAD,,B-6581,37000,,12:20,15:45,3:25,,193,P,2360,1
CSN,6160 (2),ZPPP,ZBAD,,B-6581,37000,,12:20,16:05,3:45,,193,P,145,1
CSN,6161,ZBAD,ZUUU,,B-321Z,38000,,0:00,3:10,3:10,,156,P,1234560,1
CSN,6162 (1),ZUUU,ZBAD,,B-321Z,37000,,4:25,6:55,2:30,,156,P,123460,1
CSN,6162 (2),ZUUU,ZBAD,,B-321Z,37000,,4:25,7:00,2:35,,156,P,5,1
CSN,6163 (1),ZGGG,ZPJH,,B-5285,38000,,5:55,9:25,3:30,,141,P,1350,1
CSN,6163 (2),ZGGG,ZPJH,,B-5285,38000,,1:40,5:10,3:30,,141,P,246,1
CSN,6164 (1),ZPJH,ZGGG,,B-5285,37000,,10:30,13:05,2:35,,141,P,1350,1
CSN,6164 (2),ZPJH,ZGGG,,B-5285,37000,,6:35,9:10,2:35,,141,P,246,1
CSN,6165,ZGGG,ZUMY,,B-5193,38000,,0:40,3:15,2:35,,137,P,246,1
CSN,6166,ZUMY,ZGGG,,B-5275,37000,,4:05,6:25,2:20,,137,P,12460,1
CSN,6167,ZSPD,ZLXY,,B-5596,38000,,11:55,14:50,2:55,,140,P,1234560,1
CSN,6168,ZLXY,ZSPD,,B-5596,37000,,23:30,2:00,2:30,,140,P,1234560,1
CSN,6169 (A),ZUGY,ZHCC,,B-1239,37000,,0:05,2:15,2:10,,128,P,1234560,1
CSN,6169 (B),ZHCC,ZYHB,,B-206A,37000,,3:30,6:20,2:50,,164,P,1234560,1
CSN,6170 (A),ZYHB,ZHCC,,B-1155,38000,,7:45,11:00,3:15,,164,P,1234560,1
CSN,6170 (B),ZHCC,ZUGY,,B-206A,38000,,12:15,14:50,2:35,,128,P,1234560,1
CSN,6173,ZJSY,ZYCC,,B-322A,37000,,1:55,7:15,5:20,,277,P,1234560,1
CSN,6174,ZYCC,ZJSY,,B-30E1,38000,,9:35,15:05,5:30,,277,P,1234560,1
CSN,6175,ZHHH,ZUCK,,B-5070,32000,,0:00,1:40,1:40,,102,P,1234560,1
CSN,6177,ZGHA,ZYCC,,B-322F,37000,,0:30,3:40,3:10,,196,P,1234560,1
CSN,6178,ZYCC,ZGHA,,B-322F,38000,,5:00,8:35,3:35,,196,P,1234560,1
CSN,6179,ZYCC,ZBAD,,B-6826,38000,,11:30,13:20,1:50,,115,P,1234560,1
CSN,6180,ZBAD,ZYCC,,B-6826,37000,,1:45,3:35,1:50,,115,P,1234560,1
CSN,6181 (A),ZYCC,ZBHH,,B-6897,38000,,23:40,1:55,2:15,,134,P,1234560,1
CSN,6181 (B),ZBHH,ZWWW,,B-6897,38000,,2:55,6:25,3:30,,193,P,1234560,1
CSN,6182 (A),ZWWW,ZBHH,,B-6897,37000,,7:25,10:50,3:25,,193,P,1234560,1
CSN,6182 (B),ZBHH,ZYCC,,B-6897,37000,,11:40,13:45,2:05,,134,P,1234560,1
CSN,6183,ZBAD,ZUUU,,B-6318,38000,,4:00,7:15,3:15,,156,P,1234560,1
CSN,6184,ZUUU,ZBAD,,B-6318,37000,,8:30,11:00,2:30,,156,P,1234560,1
CSN,6185,ZYCC,ZBAD,,B-6945,38000,,1:30,3:30,2:00,,115,P,1234560,1
CSN,6186 (1),ZBAD,ZYCC,,B-6678,37000,,5:00,7:00,2:00,,115,P,3450,1
CSN,6186 (2),ZBAD,ZYCC,,B-6678,37000,,5:00,6:55,1:55,,115,P,126,1
CSN,6187 (1),ZUGY,ZBAD,,B-6068,37000,,3:05,6:05,3:00,,169,P,1350,1
CSN,6187 (2),ZUGY,ZBAD,,B-6068,37000,,2:55,6:05,3:10,,169,P,26,1
CSN,6187 (3),ZUGY,ZBAD,,B-6068,37000,,3:00,6:05,3:05,,169,P,4,1
CSN,6188 (1),ZBAD,ZUGY,,B-6068,38000,,7:15,10:20,3:05,,169,P,24560,1
CSN,6188 (2),ZBAD,ZUGY,,B-6068,38000,,7:10,10:20,3:10,,169,P,13,1
CSN,6189,ZJSY,ZUUU,,B-8677,38000,,8:00,10:40,2:40,,153,P,1234560,1
CSN,6190 (1),ZUUU,ZJSY,,B-8677,37000,,12:20,15:05,2:45,,153,P,2460,1
CSN,6190 (2),ZUUU,ZJSY,,B-8677,37000,,12:20,14:50,2:30,,153,P,135,1
CSN,6191,ZGGG,ZSXZ,,B-307L,37000,,3:30,5:50,2:20,,138,P,1350,1
CSN,6192,ZSXZ,ZGGG,,B-307L,38000,,6:40,9:15,2:35,,138,P,1350,1
CSN,6195,ZGOW,ZUGY,,B-1920,38000,,0:15,2:20,2:05,,123,P,1234560,1
CSN,6196,ZUGY,ZGOW,,B-1920,37000,,3:20,5:10,1:50,,123,P,1234560,1
CSN,6197 (1),ZGHA,ZJHK,,B-9933,38000,,23:55,1:55,2:00,,118,P,135,1
CSN,6197 (2),ZGHA,ZJHK,,B-9933,38000,,1:00,2:55,1:55,,118,P,0,1
CSN,6198 (1),ZJHK,ZGHA,,B-9933,37000,,2:55,4:55,2:00,,118,P,46,1
CSN,6198 (2),ZJHK,ZGHA,,B-9933,37000,,3:55,6:00,2:05,,118,P,35,1
CSN,6198 (3),ZJHK,ZGHA,,B-9933,37000,,2:55,5:00,2:05,,118,P,2,1
CSN,6198 (4),ZJHK,ZGHA,,B-9933,37000,,4:50,6:45,1:55,,118,P,1,1
CSN,6198 (5),ZJHK,ZGHA,,B-9933,37000,,4:00,6:00,2:00,,118,P,0,1
CSN,6199 (A),ZYDQ,ZYTL,,B-8990,38000,,0:25,2:20,1:55,,114,P,1350,1
CSN,6199 (B),ZYTL,ZGGG,,B-8990,38000,,3:20,7:05,3:45,,183,P,1350,1
CSN,6200 (A),ZGGG,ZYTL,,B-8990,37000,,8:15,11:35,3:20,,183,P,1350,1
CSN,6200 (B),ZYTL,ZYDQ,,B-8990,37000,,12:30,14:20,1:50,,114,P,1350,1
CSN,6201,ZYHB,ZBAD,,B-6827,38000,,23:30,1:45,2:15,,124,P,1234560,1
CSN,6202,ZBAD,ZYHB,,B-1806,37000,,13:50,16:10,2:20,,124,P,1234560,1
CSN,6203,ZYHB,ZBAD,,B-1806,38000,,10:30,12:45,2:15,,124,P,1234560,1
CSN,6204 (1),ZBAD,ZYHB,,B-6289,37000,,0:00,2:30,2:30,,124,P,123560,1
CSN,6204 (2),ZBAD,ZYHB,,B-6289,37000,,0:15,2:30,2:15,,124,P,4,1
